"command_id","indicator_id","indicator_type"
"perl-reverse-shell","indicator_5575","failure"
"perl-reverse-shell","indicator_5576","failure"
"perl-reverse-shell","indicator_5577","failure"
"php-reverse-shell","indicator_5578","success"
"php-reverse-shell","indicator_5579","success"
"php-reverse-shell","indicator_5580","success"
"php-reverse-shell","indicator_5581","failure"
"php-reverse-shell","indicator_5582","failure"
"php-reverse-shell","indicator_5583","failure"
"pty-spawn-script","indicator_5584","success"
"pty-spawn-script","indicator_5585","success"
"pty-spawn-script","indicator_5586","success"
"pty-spawn-script","indicator_5587","success"
"pty-spawn-script","indicator_5588","success"
"pty-spawn-script","indicator_5589","failure"
"pty-spawn-script","indicator_5590","failure"
"pty-spawn-script","indicator_5591","failure"
"revshells-payload-generate","indicator_5592","success"
"revshells-payload-generate","indicator_5593","success"
"revshells-payload-generate","indicator_5594","success"
"revshells-payload-generate","indicator_5595","failure"
"revshells-payload-generate","indicator_5596","failure"
"revshells-payload-generate","indicator_5597","failure"
"linux-enumerate-users","indicator_5598","success"
"linux-enumerate-users","indicator_5599","success"
"linux-enumerate-users","indicator_5600","success"
"linux-enumerate-users","indicator_5601","success"
"linux-enumerate-users","indicator_5602","failure"
"linux-enumerate-users","indicator_5603","failure"
"linux-enumerate-users","indicator_5604","failure"
"linux-enumerate-home-directory","indicator_5605","success"
"linux-enumerate-home-directory","indicator_5606","success"
"linux-enumerate-home-directory","indicator_5607","success"
"linux-enumerate-home-directory","indicator_5608","success"
"linux-enumerate-home-directory","indicator_5609","success"
"linux-enumerate-home-directory","indicator_5610","failure"
"linux-enumerate-home-directory","indicator_5611","failure"
"linux-enumerate-home-directory","indicator_5612","failure"
"linux-check-directory-permissions","indicator_5613","success"
"linux-check-directory-permissions","indicator_5614","success"
"linux-check-directory-permissions","indicator_5615","success"
"linux-check-directory-permissions","indicator_5616","success"
"linux-check-directory-permissions","indicator_5617","failure"
"linux-check-directory-permissions","indicator_5618","failure"
"linux-check-directory-permissions","indicator_5619","failure"
"overpass-mimikatz-pth","indicator_5620","success"
"overpass-mimikatz-pth","indicator_5621","success"
"overpass-mimikatz-pth","indicator_5622","success"
"overpass-mimikatz-pth","indicator_5623","failure"
"overpass-mimikatz-pth","indicator_5624","failure"
"overpass-net-use-trigger","indicator_5625","success"
"overpass-net-use-trigger","indicator_5626","success"
"overpass-net-use-trigger","indicator_5627","failure"
"overpass-net-use-trigger","indicator_5628","failure"
"kerberos-klist-verify","indicator_5629","success"
"kerberos-klist-verify","indicator_5630","success"
"kerberos-klist-verify","indicator_5631","success"
"kerberos-klist-verify","indicator_5632","success"
"kerberos-klist-verify","indicator_5633","failure"
"kerberos-klist-verify","indicator_5634","failure"
"passticket-mimikatz-export","indicator_5635","success"
"passticket-mimikatz-export","indicator_5636","success"
"passticket-mimikatz-export","indicator_5637","success"
"passticket-mimikatz-export","indicator_5638","failure"
"passticket-mimikatz-export","indicator_5639","failure"
"passticket-mimikatz-export","indicator_5640","failure"
"passticket-mimikatz-inject","indicator_5641","success"
"passticket-mimikatz-inject","indicator_5642","success"
"passticket-mimikatz-inject","indicator_5643","success"
"passticket-mimikatz-inject","indicator_5644","failure"
"passticket-mimikatz-inject","indicator_5645","failure"
"passticket-mimikatz-inject","indicator_5646","failure"
"passticket-rubeus-ptt","indicator_5647","success"
"passticket-rubeus-ptt","indicator_5648","success"
"passticket-rubeus-ptt","indicator_5649","failure"
"passticket-rubeus-ptt","indicator_5650","failure"
"overpass-rubeus-asktgt","indicator_5651","success"
"overpass-rubeus-asktgt","indicator_5652","success"
"overpass-rubeus-asktgt","indicator_5653","success"
"overpass-rubeus-asktgt","indicator_5654","failure"
"overpass-rubeus-asktgt","indicator_5655","failure"
"kerberos-purge-tickets","indicator_5656","success"
"kerberos-purge-tickets","indicator_5657","success"
"kerberos-purge-tickets","indicator_5658","failure"
"kerberos-troubleshoot-time","indicator_5659","success"
"kerberos-troubleshoot-time","indicator_5660","success"
"kerberos-troubleshoot-time","indicator_5661","failure"
"kerberos-troubleshoot-time","indicator_5662","failure"
"pth-mimikatz-sekurlsa","indicator_5663","success"
"pth-mimikatz-sekurlsa","indicator_5664","success"
"pth-mimikatz-sekurlsa","indicator_5665","success"
"pth-mimikatz-sekurlsa","indicator_5666","success"
"pth-mimikatz-sekurlsa","indicator_5667","failure"
"pth-mimikatz-sekurlsa","indicator_5668","failure"
"pth-mimikatz-sekurlsa","indicator_5669","failure"
"pth-impacket-psexec","indicator_5670","success"
"pth-impacket-psexec","indicator_5671","success"
"pth-impacket-psexec","indicator_5672","success"
"pth-impacket-psexec","indicator_5673","failure"
"pth-impacket-psexec","indicator_5674","failure"
"pth-impacket-psexec","indicator_5675","failure"
"pth-impacket-wmiexec","indicator_5676","success"
"pth-impacket-wmiexec","indicator_5677","success"
"pth-impacket-wmiexec","indicator_5678","success"
"pth-impacket-wmiexec","indicator_5679","failure"
"pth-impacket-wmiexec","indicator_5680","failure"
"pth-impacket-wmiexec","indicator_5681","failure"
"pth-impacket-smbexec","indicator_5682","success"
"pth-impacket-smbexec","indicator_5683","success"
"pth-impacket-smbexec","indicator_5684","failure"
"pth-impacket-smbexec","indicator_5685","failure"
"pth-evil-winrm","indicator_5686","success"
"pth-evil-winrm","indicator_5687","success"
"pth-evil-winrm","indicator_5688","success"
"pth-evil-winrm","indicator_5689","failure"
"pth-evil-winrm","indicator_5690","failure"
"pth-evil-winrm","indicator_5691","failure"
"pth-cme-spray","indicator_5692","success"
"pth-cme-spray","indicator_5693","success"
"pth-cme-spray","indicator_5694","success"
"pth-cme-spray","indicator_5695","failure"
"pth-cme-spray","indicator_5696","failure"
"pth-cme-spray","indicator_5697","failure"
"pth-cme-exec","indicator_5698","success"
"pth-cme-exec","indicator_5699","success"
"pth-cme-exec","indicator_5700","success"
"pth-cme-exec","indicator_5701","failure"
"pth-cme-exec","indicator_5702","failure"
"pth-verify-hash-format","indicator_5703","success"
"pth-verify-hash-format","indicator_5704","success"
"pth-verify-hash-format","indicator_5705","failure"
"pth-verify-hash-format","indicator_5706","failure"
"impacket-psexec","indicator_5707","success"
"impacket-psexec","indicator_5708","success"
"impacket-psexec","indicator_5709","success"
"impacket-psexec","indicator_5710","success"
"impacket-psexec","indicator_5711","success"
"impacket-psexec","indicator_5712","failure"
"impacket-psexec","indicator_5713","failure"
"impacket-psexec","indicator_5714","failure"
"impacket-psexec","indicator_5715","failure"
"impacket-psexec","indicator_5716","failure"
"impacket-smbexec","indicator_5717","success"
"impacket-smbexec","indicator_5718","success"
"impacket-smbexec","indicator_5719","success"
"impacket-smbexec","indicator_5720","success"
"impacket-smbexec","indicator_5721","success"
"impacket-smbexec","indicator_5722","failure"
"impacket-smbexec","indicator_5723","failure"
"impacket-smbexec","indicator_5724","failure"
"impacket-smbexec","indicator_5725","failure"
"impacket-smbexec","indicator_5726","failure"
"impacket-wmiexec","indicator_5727","success"
"impacket-wmiexec","indicator_5728","success"
"impacket-wmiexec","indicator_5729","success"
"impacket-wmiexec","indicator_5730","success"
"impacket-wmiexec","indicator_5731","success"
"impacket-wmiexec","indicator_5732","failure"
"impacket-wmiexec","indicator_5733","failure"
"impacket-wmiexec","indicator_5734","failure"
"impacket-wmiexec","indicator_5735","failure"
"impacket-wmiexec","indicator_5736","failure"
"impacket-secretsdump","indicator_5737","success"
"impacket-secretsdump","indicator_5738","success"
"impacket-secretsdump","indicator_5739","success"
"impacket-secretsdump","indicator_5740","success"
"impacket-secretsdump","indicator_5741","success"
"impacket-secretsdump","indicator_5742","success"
"impacket-secretsdump","indicator_5743","failure"
"impacket-secretsdump","indicator_5744","failure"
"impacket-secretsdump","indicator_5745","failure"
"impacket-secretsdump","indicator_5746","failure"
"impacket-secretsdump","indicator_5747","failure"
"psexec","indicator_5748","success"
"psexec","indicator_5749","success"
"psexec","indicator_5750","failure"
"psexec","indicator_5751","failure"
"secretsdump","indicator_5752","success"
"secretsdump","indicator_5753","success"
"secretsdump","indicator_5754","failure"
"secretsdump","indicator_5755","failure"
"msf-db-init","indicator_5756","success"
"msf-db-init","indicator_5757","success"
"msf-db-init","indicator_5758","success"
"msf-db-init","indicator_5759","success"
"msf-db-init","indicator_5760","success"
"msf-db-init","indicator_5761","failure"
"msf-db-init","indicator_5762","failure"
"msf-db-init","indicator_5763","failure"
"msf-db-init","indicator_5764","failure"
"msf-db-status","indicator_5765","success"
"msf-db-status","indicator_5766","success"
"msf-db-status","indicator_5767","failure"
"msf-db-status","indicator_5768","failure"
"msf-db-status","indicator_5769","failure"
"msf-console-start","indicator_5770","success"
"msf-console-start","indicator_5771","success"
"msf-console-start","indicator_5772","success"
"msf-console-start","indicator_5773","failure"
"msf-console-start","indicator_5774","failure"
"msf-console-start","indicator_5775","failure"
"msf-console-start","indicator_5776","failure"
"msf-console-resource","indicator_5777","success"
"msf-console-resource","indicator_5778","success"
"msf-console-resource","indicator_5779","success"
"msf-console-resource","indicator_5780","failure"
"msf-console-resource","indicator_5781","failure"
"msf-console-resource","indicator_5782","failure"
"msf-workspace-list","indicator_5783","success"
"msf-workspace-list","indicator_5784","success"
"msf-workspace-list","indicator_5785","success"
"msf-workspace-list","indicator_5786","failure"
"msf-workspace-list","indicator_5787","failure"
"msf-workspace-create","indicator_5788","success"
"msf-workspace-create","indicator_5789","success"
"msf-workspace-create","indicator_5790","failure"
"msf-workspace-create","indicator_5791","failure"
"msf-workspace-create","indicator_5792","failure"
"msf-workspace-switch","indicator_5793","success"
"msf-workspace-switch","indicator_5794","failure"
"msf-workspace-switch","indicator_5795","failure"
"msf-search-exploit","indicator_5796","success"
"msf-search-exploit","indicator_5797","success"
"msf-search-exploit","indicator_5798","success"
"msf-search-exploit","indicator_5799","failure"
"msf-search-exploit","indicator_5800","failure"
"msf-search-exploit","indicator_5801","failure"
"msf-use-module","indicator_5802","success"
"msf-use-module","indicator_5803","success"
"msf-use-module","indicator_5804","success"
"msf-use-module","indicator_5805","failure"
"msf-use-module","indicator_5806","failure"
"msf-use-module","indicator_5807","failure"
"msf-info-module","indicator_5808","success"
"msf-info-module","indicator_5809","success"
"msf-info-module","indicator_5810","success"
"msf-info-module","indicator_5811","success"
"msf-info-module","indicator_5812","failure"
"msf-info-module","indicator_5813","failure"
"msf-show-options","indicator_5814","success"
"msf-show-options","indicator_5815","success"
"msf-show-options","indicator_5816","success"
"msf-show-options","indicator_5817","failure"
"msf-show-options","indicator_5818","failure"
"msf-set-option","indicator_5819","success"
"msf-set-option","indicator_5820","success"
"msf-set-option","indicator_5821","failure"
"msf-set-option","indicator_5822","failure"
"msf-setg-option","indicator_5823","success"
"msf-setg-option","indicator_5824","success"
